Ticker,Trimestre,Lucro líquido,Outras desp/receitas,Res. imóveis estoque,Res. imóveis renda,Resultado TVM,Resultado financeiro,Data,Ano,Mes,Dia
KNHY11,1T2021,-18.324,-4.459,0.0,0.0,-14.014,149.0,2021-01-01,2021,1,1
KNHY11,1T2022,56.788,-6.189,0.0,0.0,59.103,3.875,2022-01-01,2022,1,1
KNHY11,1T2023,73.503,-7.511,0.0,0.0,79.007,2.008,2023-01-01,2023,1,1
KNHY11,1T2024,67.706,-6.655,0.0,0.0,77.06,-2.699,2024-01-01,2024,1,1
KNHY11,2T2019,25.716,-1.762,0.0,0.0,26.506,972.0,2019-04-01,2019,4,1
KNHY11,2T2020,51.285,-4.612,0.0,0.0,54.021,1.877,2020-04-01,2020,4,1
KNHY11,2T2021,29.411,-4.442,0.0,0.0,33.737,116.0,2021-04-01,2021,4,1
KNHY11,2T2022,84.327,-6.691,0.0,0.0,84.67,6.348,2022-04-01,2022,4,1
KNHY11,2T2023,73.079,-6.614,0.0,0.0,82.745,-3.051,2023-04-01,2023,4,1
KNHY11,2T2024,93.476,-8.693,0.0,0.0,98.097,4.073,2024-04-01,2024,4,1
KNHY11,3T2019,15.001,-1.897,0.0,0.0,16.644,254.0,2019-07-01,2019,7,1
KNHY11,3T2020,-29.306,-4.875,0.0,0.0,-25.588,1.157,2020-07-01,2020,7,1
KNHY11,3T2022,41.918,-7.593,0.0,0.0,47.283,2.228,2022-07-01,2022,7,1
KNHY11,3T2023,50.256,-6.826,0.0,0.0,61.023,-3.941,2023-07-01,2023,7,1
KNHY11,4T2019,14.875,-2.149,0.0,0.0,15.855,1.17,2019-10-01,2019,10,1
KNHY11,4T2020,52.795,-4.666,0.0,0.0,56.916,544.0,2020-10-01,2020,10,1
KNHY11,4T2022,43.223,-7.271,0.0,0.0,49.11,1.385,2022-10-01,2022,10,1
KNHY11,4T2023,60.436,-6.534,0.0,0.0,70.434,-3.465,2023-10-01,2023,10,1
KNIP11,1T2017,15.075,-1.112,0.0,0.0,13.761,2.425,2017-01-01,2017,1,1
KNIP11,1T2018,50.825,-2.642,0.0,0.0,52.227,1.239,2018-01-01,2018,1,1
KNIP11,1T2019,65.209,-4.641,0.0,0.0,68.123,1.727,2019-01-01,2019,1,1
KNIP11,1T2020,-91.573,-9.361,0.0,0.0,-82.546,334.0,2020-01-01,2020,1,1
KNIP11,1T2021,-106.445,-10.776,0.0,0.0,-98.083,2.414,2021-01-01,2021,1,1
KNIP11,1T2022,272.096,-17.502,0.0,0.0,299.705,-10.107,2022-01-01,2022,1,1
KNIP11,1T2023,255.219,-19.323,0.0,0.0,287.671,-13.13,2023-01-01,2023,1,1
KNIP11,1T2024,227.056,-19.435,0.0,0.0,256.806,-10.314,2024-01-01,2024,1,1
KNIP11,2T2017,5.668,-1.53,0.0,0.0,3.913,3.286,2017-04-01,2017,4,1
KNIP11,2T2018,-19.891,-3.989,0.0,0.0,-23.072,7.17,2018-04-01,2018,4,1
KNIP11,2T2019,151.41,-4.575,0.0,0.0,150.219,5.766,2019-04-01,2019,4,1
KNIP11,2T2020,153.183,-7.083,0.0,0.0,159.666,600.0,2020-04-01,2020,4,1
KNIP11,2T2021,164.295,-12.183,0.0,0.0,177.044,-566.0,2021-04-01,2021,4,1
KNIP11,2T2022,354.072,-17.516,0.0,0.0,391.782,-20.194,2022-04-01,2022,4,1
KNIP11,2T2024,214.367,-19.611,0.0,0.0,245.741,-11.764,2024-04-01,2024,4,1
KNIP11,3T2017,42.667,-1.707,0.0,0.0,37.397,6.977,2017-07-01,2017,7,1
KNIP11,3T2018,28.125,-3.252,0.0,0.0,23.256,8.121,2018-07-01,2018,7,1
KNIP11,3T2019,97.524,-7.342,0.0,0.0,102.509,2.357,2019-07-01,2019,7,1
KNIP11,3T2020,-138.819,-9.543,0.0,0.0,-129.956,679.0,2020-07-01,2020,7,1
KNIP11,3T2022,124.207,-19.989,0.0,0.0,152.825,-8.63,2022-07-01,2022,7,1
KNIP11,4T2017,5.468,-2.592,0.0,0.0,7.012,1.048,2017-10-01,2017,10,1
KNIP11,4T2018,116.155,-4.583,0.0,0.0,116.966,3.772,2018-10-01,2018,10,1
KNIP11,4T2019,75.557,-9.196,0.0,0.0,77.627,7.126,2019-10-01,2019,10,1
KNIP11,4T2020,227.879,-9.045,0.0,0.0,235.169,1.756,2020-10-01,2020,10,1
KNIP11,4T2022,120.825,-18.953,0.0,0.0,144.893,-5.115,2022-10-01,2022,10,1
KNIP11,4T2023,168.04,-19.32,0.0,0.0,196.164,-8.804,2023-10-01,2023,10,1
KNRE11,1T2017,12.425,-1.428,0.0,943.0,12.522,388.0,2017-01-01,2017,1,1
KNRE11,1T2018,144.0,-1.233,2.3,-1.683,688.0,72.0,2018-01-01,2018,1,1
KNRE11,1T2019,1.295,-924.0,729.0,0.0,1.293,197.0,2019-01-01,2019,1,1
KNRE11,1T2020,1.086,-177.0,613.0,0.0,626.0,24.0,2020-01-01,2020,1,1
KNRE11,1T2021,2.528,-309.0,554.0,0.0,2.273,9.0,2021-01-01,2021,1,1
KNRE11,1T2022,2.415,-112.0,17.0,0.0,2.307,204.0,2022-01-01,2022,1,1
KNRE11,1T2023,-228.0,-97.0,0.0,0.0,-196.0,65.0,2023-01-01,2023,1,1
KNRE11,1T2024,34.0,-107.0,0.0,0.0,133.0,9.0,2024-01-01,2024,1,1
KNRE11,2T2017,-142.0,-1.231,0.0,489.0,261.0,339.0,2017-04-01,2017,4,1
KNRE11,2T2018,-487.0,-1.321,706.0,0.0,15.0,113.0,2018-04-01,2018,4,1
KNRE11,2T2019,-9.738,-911.0,-424.0,0.0,-8.551,148.0,2019-04-01,2019,4,1
KNRE11,2T2020,3.637,-500.0,0.0,-224.0,4.329,31.0,2020-04-01,2020,4,1
KNRE11,2T2021,-1.542,-341.0,661.0,0.0,-1.885,22.0,2021-04-01,2021,4,1
KNRE11,2T2022,-934.0,-114.0,-30.0,0.0,-902.0,112.0,2022-04-01,2022,4,1
KNRE11,2T2023,87.0,-106.0,0.0,0.0,138.0,55.0,2023-04-01,2023,4,1
KNRE11,2T2024,484.0,-104.0,0.0,0.0,580.0,7.0,2024-04-01,2024,4,1
KNRE11,3T2017,2.744,-1.343,0.0,1.033,2.718,336.0,2017-07-01,2017,7,1
KNRE11,3T2018,-1.24,-1.087,1.428,0.0,-1.791,210.0,2018-07-01,2018,7,1
KNRE11,3T2019,-3.68,-802.0,31.0,0.0,-2.976,67.0,2019-07-01,2019,7,1
KNRE11,3T2020,702.0,-602.0,908.0,0.0,373.0,23.0,2020-07-01,2020,7,1
KNRE11,3T2021,-1.717,-302.0,263.0,0.0,-1.696,19.0,2021-07-01,2021,7,1
KNRE11,3T2022,270.0,-311.0,-8.0,0.0,441.0,148.0,2022-07-01,2022,7,1
KNRE11,3T2023,1.579,-290.0,0.0,0.0,1.815,55.0,2023-07-01,2023,7,1
KNRE11,4T2017,5.798,-1.207,-232.0,650.0,6.345,242.0,2017-10-01,2017,10,1
KNRE11,4T2018,-1.718,-974.0,667.0,0.0,-1.62,209.0,2018-10-01,2018,10,1
KNRE11,4T2019,-231.0,-737.0,-90.0,0.0,550.0,46.0,2019-10-01,2019,10,1
KNRE11,4T2020,-3.356,-362.0,420.0,0.0,-3.438,24.0,2020-10-01,2020,10,1
KNRE11,4T2021,-792.0,-170.0,-82.0,0.0,-571.0,32.0,2021-10-01,2021,10,1
KNRE11,4T2022,7.63,-224.0,6.698,0.0,909.0,246.0,2022-10-01,2022,10,1
KNRE11,4T2023,-1.469,-128.0,-1.433,0.0,76.0,16.0,2023-10-01,2023,10,1
KNRI11,1T2017,31.251,-7.196,0.0,35.921,2.278,248.0,2017-01-01,2017,1,1
KNRI11,1T2018,1.953,-8.711,0.0,7.895,2.317,452.0,2018-01-01,2018,1,1
KNRI11,1T2019,37.324,-8.021,0.0,42.852,1.316,1.177,2019-01-01,2019,1,1
KNRI11,1T2020,249.556,-13.042,0.0,264.112,-2.115,602.0,2020-01-01,2020,1,1
KNRI11,1T2021,6.398,-12.222,0.0,55.359,-37.105,366.0,2021-01-01,2021,1,1
KNRI11,1T2022,45.73,-10.81,0.0,62.467,-8.144,2.217,2022-01-01,2022,1,1
KNRI11,1T2023,71.01,-10.814,0.0,80.703,-1.198,2.319,2023-01-01,2023,1,1
KNRI11,1T2024,56.666,-12.985,0.0,69.287,-97.0,461.0,2024-01-01,2024,1,1
KNRI11,2T2017,32.91,-6.328,0.0,36.956,1.82,461.0,2017-04-01,2017,4,1
KNRI11,2T2018,107.045,-8.119,0.0,122.767,-8.56,958.0,2018-04-01,2018,4,1
KNRI11,2T2019,201.302,-8.643,0.0,203.375,2.028,4.541,2019-04-01,2019,4,1
KNRI11,2T2020,-10.872,-12.271,0.0,-13.353,14.624,128.0,2020-04-01,2020,4,1
KNRI11,2T2021,131.117,-10.953,0.0,121.043,20.851,176.0,2021-04-01,2021,4,1
KNRI11,2T2023,87.694,-11.747,0.0,74.271,23.645,1.526,2023-04-01,2023,4,1
KNRI11,2T2024,147.622,-14.146,0.0,163.812,-9.414,7.37,2024-04-01,2024,4,1
KNRI11,3T2017,34.604,-7.859,0.0,38.897,1.623,1.943,2017-07-01,2017,7,1
KNRI11,3T2018,34.403,-7.315,0.0,38.48,2.996,241.0,2018-07-01,2018,7,1
KNRI11,3T2019,54.759,-11.001,0.0,52.181,9.034,4.545,2019-07-01,2019,7,1
KNRI11,3T2020,31.913,-12.747,0.0,54.535,-10.0,125.0,2020-07-01,2020,7,1
KNRI11,3T2021,20.477,-11.914,0.0,57.855,-26.852,1.388,2021-07-01,2021,7,1
KNRI11,3T2022,73.286,-11.913,0.0,78.374,4.776,2.049,2022-07-01,2022,7,1
KNRI11,3T2023,54.784,-13.186,0.0,68.38,-1.862,1.453,2023-07-01,2023,7,1
KNRI11,4T2017,38.252,-8.505,0.0,44.173,1.89,694.0,2017-10-01,2017,10,1
KNRI11,4T2018,34.537,-7.752,0.0,39.391,2.359,539.0,2018-10-01,2018,10,1
KNRI11,4T2019,54.608,-13.119,0.0,56.175,9.887,1.666,2019-10-01,2019,10,1
KNRI11,4T2020,65.783,-12.331,0.0,54.499,23.494,121.0,2020-10-01,2020,10,1
KNRI11,4T2021,69.574,-11.021,0.0,60.808,17.694,2.094,2021-10-01,2021,10,1
KNRI11,4T2022,62.094,-12.07,0.0,75.819,-3.747,2.092,2022-10-01,2022,10,1
KNRI11,4T2023,82.068,-12.306,0.0,71.178,21.889,1.307,2023-10-01,2023,10,1
KNSC11,1T2021,-3.517,-826.0,0.0,0.0,-2.729,38.0,2021-01-01,2021,1,1
KNSC11,1T2022,29.179,-2.765,0.0,0.0,32.345,-402.0,2022-01-01,2022,1,1
KNSC11,1T2023,42.365,-3.869,0.0,0.0,48.932,-2.698,2023-01-01,2023,1,1
KNSC11,1T2024,35.384,-4.245,0.0,0.0,41.231,-1.602,2024-01-01,2024,1,1
KNSC11,2T2022,46.484,-3.789,0.0,0.0,48.761,1.512,2022-04-01,2022,4,1
KNSC11,2T2023,39.979,-3.8,0.0,0.0,46.985,-3.206,2023-04-01,2023,4,1
KNSC11,2T2024,34.914,-4.127,0.0,0.0,40.376,-1.335,2024-04-01,2024,4,1
KNSC11,3T2022,31.315,-4.048,0.0,0.0,37.998,-2.635,2022-07-01,2022,7,1
KNSC11,3T2023,30.216,-4.057,0.0,0.0,37.445,-3.171,2023-07-01,2023,7,1
KNSC11,4T2022,28.843,-3.797,0.0,0.0,35.29,-2.65,2022-10-01,2022,10,1
KNSC11,4T2023,32.593,-3.85,0.0,0.0,39.006,-2.563,2023-10-01,2023,10,1
KNUQ11,1T2023,12.343,0.0,0.0,0.0,12.264,78.0,2023-01-01,2023,1,1
KNUQ11,1T2024,24.274,-2.781,0.0,0.0,26.217,838.0,2024-01-01,2024,1,1
KNUQ11,2T2023,1.685,-172.0,0.0,0.0,1.536,321.0,2023-04-01,2023,4,1
KNUQ11,2T2024,30.78,-3.847,0.0,0.0,31.756,2.871,2024-04-01,2024,4,1
KNUQ11,3T2023,8.829,-1.036,0.0,0.0,8.156,1.71,2023-07-01,2023,7,1
KNUQ11,4T2023,23.473,-2.172,0.0,0.0,24.356,1.289,2023-10-01,2023,10,1
KORE11,1T2024,44.911,-2.697,0.0,32.739,14.209,659.0,2024-01-01,2024,1,1
KORE11,2T2024,85.78,-3.198,0.0,74.863,13.517,598.0,2024-04-01,2024,4,1
KORE11,4T2023,5.996,-1.006,0.0,0.0,4.39,2.613,2023-10-01,2023,10,1
LASC11,1T2020,-465.0,-936.0,0.0,0.0,1.059,-589.0,2020-01-01,2020,1,1
LASC11,1T2021,3.104,-925.0,-20.0,-89.0,3.875,262.0,2021-01-01,2021,1,1
LASC11,1T2022,4.794,-1.12,0.0,5.407,0.0,507.0,2022-01-01,2022,1,1
LASC11,1T2023,5.141,-1.198,0.0,5.667,0.0,672.0,2023-01-01,2023,1,1
LASC11,1T2024,8.092,-1.043,0.0,8.812,46.0,276.0,2024-01-01,2024,1,1
LASC11,2T2021,5.605,-886.0,0.0,6.283,20.0,189.0,2021-04-01,2021,4,1
LASC11,2T2022,3.078,-863.0,0.0,4.186,0.0,-244.0,2022-04-01,2022,4,1
LASC11,2T2023,5.26,-991.0,0.0,5.775,0.0,477.0,2023-04-01,2023,4,1
LASC11,2T2024,5.636,-1.038,0.0,6.614,-46.0,107.0,2024-04-01,2024,4,1
LASC11,3T2021,3.062,-1.033,0.0,0.0,4.356,-260.0,2021-07-01,2021,7,1
LASC11,3T2022,7.708,-1.049,0.0,8.443,0.0,313.0,2022-07-01,2022,7,1
LASC11,3T2023,5.492,-1.232,0.0,5.991,375.0,359.0,2023-07-01,2023,7,1
LASC11,4T2020,21.236,-792.0,0.0,18.623,0.0,3.405,2020-10-01,2020,10,1
LASC11,4T2021,35.648,-1.019,0.0,22.062,3.292,11.313,2021-10-01,2021,10,1
LASC11,4T2022,-2.555,-1.397,0.0,-1.672,0.0,515.0,2022-10-01,2022,10,1
LASC11,4T2023,80.615,-1.043,0.0,81.472,55.0,131.0,2023-10-01,2023,10,1
LFTT11,1T2020,-1.08,-697.0,-474.0,0.0,0.0,92.0,2020-01-01,2020,1,1
LFTT11,1T2021,-48.0,-2.387,0.0,2.22,0.0,119.0,2021-01-01,2021,1,1
LFTT11,1T2022,2.146,-3.963,3.76,10.0,0.0,2.339,2022-01-01,2022,1,1
LFTT11,1T2023,1.826,-4.275,5.315,0.0,0.0,786.0,2023-01-01,2023,1,1
LFTT11,2T2020,1.069,-1.059,2.048,0.0,0.0,80.0,2020-04-01,2020,4,1
LFTT11,2T2022,7.266,-3.257,7.832,30.0,0.0,2.662,2022-04-01,2022,4,1
LFTT11,3T2020,2.103,-1.33,3.242,0.0,0.0,191.0,2020-07-01,2020,7,1
LFTT11,3T2021,2.66,-371.0,2.144,14.0,0.0,872.0,2021-07-01,2021,7,1
LFTT11,3T2022,2.997,-1.958,2.811,19.0,0.0,2.125,2022-07-01,2022,7,1
LFTT11,4T2020,943.0,-909.0,0.0,1.716,0.0,136.0,2020-10-01,2020,10,1
LFTT11,4T2022,-2.708,896.0,-4.745,33.0,0.0,1.108,2022-10-01,2022,10,1
LFTT11,4T2023,-1.762,-5.415,7.469,-5.98,0.0,2.163,2023-10-01,2023,10,1
LGCP11,1T2020,1.9,-133.0,0.0,2.029,0.0,4.0,2020-01-01,2020,1,1
LGCP11,1T2021,4.417,-137.0,0.0,4.553,0.0,0.0,2021-01-01,2021,1,1
LGCP11,1T2022,4.956,-128.0,0.0,5.083,0.0,0.0,2022-01-01,2022,1,1
LGCP11,1T2023,4.955,-377.0,0.0,5.332,0.0,0.0,2023-01-01,2023,1,1
LGCP11,1T2024,7.762,-477.0,0.0,8.167,71.0,0.0,2024-01-01,2024,1,1
LGCP11,2T2020,4.323,-200.0,0.0,4.52,4.0,0.0,2020-04-01,2020,4,1
LGCP11,2T2021,8.919,-274.0,0.0,9.193,0.0,0.0,2021-04-01,2021,4,1
LGCP11,2T2022,9.987,-258.0,0.0,10.244,0.0,0.0,2022-04-01,2022,4,1
LGCP11,2T2023,10.325,-740.0,0.0,11.043,22.0,0.0,2023-04-01,2023,4,1
LGCP11,2T2024,15.637,-967.0,0.0,16.464,141.0,0.0,2024-04-01,2024,4,1
LGCP11,3T2020,2.641,-101.0,0.0,2.742,0.0,0.0,2020-07-01,2020,7,1
LGCP11,3T2021,4.787,-132.0,0.0,4.919,0.0,0.0,2021-07-01,2021,7,1
LGCP11,3T2022,5.26,-140.0,0.0,5.4,0.0,0.0,2022-07-01,2022,7,1
LGCP11,3T2023,6.489,-448.0,0.0,6.56,376.0,0.0,2023-07-01,2023,7,1
LGCP11,4T2020,13.542,-191.0,0.0,13.733,0.0,0.0,2020-10-01,2020,10,1
LGCP11,4T2021,18.023,-271.0,0.0,18.294,0.0,0.0,2021-10-01,2021,10,1
LGCP11,4T2022,12.058,-301.0,0.0,12.359,0.0,0.0,2022-10-01,2022,10,1
LGCP11,4T2023,35.883,-944.0,0.0,36.381,446.0,0.0,2023-10-01,2023,10,1
LIFE11,1T2022,-137.0,-138.0,0.0,0.0,0.0,1.0,2022-01-01,2022,1,1
LIFE11,1T2024,7.649,-1.347,0.0,0.0,7.17,1.827,2024-01-01,2024,1,1
LIFE11,2T2022,2.131,-147.0,0.0,-4.0,2.216,65.0,2022-04-01,2022,4,1
LIFE11,2T2023,7.063,-2.059,0.0,0.0,7.547,1.575,2023-04-01,2023,4,1
LIFE11,2T2024,7.097,-1.828,0.0,0.0,6.871,2.055,2024-04-01,2024,4,1
LIFE11,3T2022,3.472,234.0,0.0,0.0,3.062,176.0,2022-07-01,2022,7,1
LIFE11,3T2023,7.805,-2.325,0.0,0.0,7.605,2.525,2023-07-01,2023,7,1
LIFE11,4T2022,1.353,-2.601,0.0,0.0,3.518,436.0,2022-10-01,2022,10,1
LIFE11,4T2023,8.497,-1.658,0.0,0.0,8.15,2.006,2023-10-01,2023,10,1
LSAG11,1T2022,935.0,-192.0,0.0,0.0,665.0,462.0,2022-01-01,2022,1,1
LSAG11,1T2024,3.378,-437.0,0.0,0.0,3.641,175.0,2024-01-01,2024,1,1
LSAG11,2T2022,2.972,-412.0,0.0,0.0,2.411,973.0,2022-04-01,2022,4,1
LSAG11,2T2023,12.229,-1.312,0.0,0.0,12.499,1.042,2023-04-01,2023,4,1
LSAG11,2T2024,6.713,-793.0,0.0,0.0,7.214,292.0,2024-04-01,2024,4,1
LSAG11,3T2022,3.308,-233.0,0.0,0.0,3.366,174.0,2022-07-01,2022,7,1
LSAG11,3T2023,2.04,-527.0,0.0,0.0,1.89,677.0,2023-07-01,2023,7,1
LSAG11,4T2022,5.101,-563.0,0.0,0.0,9.257,-3.592,2022-10-01,2022,10,1
LSAG11,4T2023,6.25,-921.0,0.0,0.0,5.921,1.251,2023-10-01,2023,10,1
LUGG11,1T2020,905.0,-184.0,0.0,1.073,0.0,16.0,2020-01-01,2020,1,1
LUGG11,1T2021,1.643,-239.0,0.0,1.881,0.0,0.0,2021-01-01,2021,1,1
LUGG11,1T2022,1.612,-267.0,0.0,1.879,0.0,0.0,2022-01-01,2022,1,1
LUGG11,1T2023,2.016,-295.0,0.0,2.31,0.0,0.0,2023-01-01,2023,1,1
LUGG11,1T2024,1.39,-404.0,0.0,1.754,0.0,40.0,2024-01-01,2024,1,1
LUGG11,2T2020,14.06,-405.0,0.0,14.449,16.0,0.0,2020-04-01,2020,4,1
LUGG11,2T2021,16.727,-483.0,0.0,17.21,0.0,0.0,2021-04-01,2021,4,1
LUGG11,2T2023,10.13,-638.0,0.0,10.671,0.0,97.0,2023-04-01,2023,4,1
LUGG11,2T2024,1.623,-754.0,0.0,2.306,0.0,70.0,2024-04-01,2024,4,1
LUGG11,3T2020,1.274,-235.0,0.0,1.509,0.0,0.0,2020-07-01,2020,7,1
LUGG11,3T2021,1.365,-259.0,0.0,1.624,0.0,0.0,2021-07-01,2021,7,1
LUGG11,3T2022,1.541,-276.0,0.0,1.817,0.0,0.0,2022-07-01,2022,7,1
LUGG11,3T2023,1.939,-357.0,0.0,2.202,0.0,95.0,2023-07-01,2023,7,1
LUGG11,4T2020,3.19,-481.0,0.0,3.671,0.0,0.0,2020-10-01,2020,10,1
LUGG11,4T2021,3.016,-514.0,0.0,3.529,0.0,0.0,2021-10-01,2021,10,1
LUGG11,4T2022,3.002,-713.0,0.0,3.715,0.0,0.0,2022-10-01,2022,10,1
LUGG11,4T2023,3.825,-497.0,0.0,4.172,0.0,149.0,2023-10-01,2023,10,1
LVBI11,1T2019,6.415,-953.0,0.0,7.614,0.0,-246.0,2019-01-01,2019,1,1
LVBI11,1T2020,15.693,-2.343,0.0,17.461,33.0,543.0,2020-01-01,2020,1,1
LVBI11,1T2021,18.213,-3.942,0.0,20.714,115.0,1.326,2021-01-01,2021,1,1
LVBI11,1T2022,25.222,-602.0,0.0,24.33,376.0,1.118,2022-01-01,2022,1,1
LVBI11,1T2023,27.15,-3.263,0.0,26.171,3.931,310.0,2023-01-01,2023,1,1
LVBI11,1T2024,37.62,-4.608,0.0,27.099,14.393,736.0,2024-01-01,2024,1,1
LVBI11,2T2019,22.627,-754.0,0.0,23.309,0.0,72.0,2019-04-01,2019,4,1
LVBI11,2T2020,55.831,-3.192,0.0,58.527,227.0,269.0,2020-04-01,2020,4,1
LVBI11,2T2021,72.602,-3.226,0.0,74.073,150.0,1.605,2021-04-01,2021,4,1
LVBI11,2T2022,34.97,-1.218,0.0,31.423,2.926,1.839,2022-04-01,2022,4,1
LVBI11,2T2023,31.457,-3.67,0.0,30.096,4.839,192.0,2023-04-01,2023,4,1
LVBI11,2T2024,171.149,-5.744,0.0,145.737,27.767,3.389,2024-04-01,2024,4,1
LVBI11,3T2019,9.105,-1.479,0.0,8.283,0.0,2.301,2019-07-01,2019,7,1
LVBI11,3T2020,13.382,-3.18,0.0,17.433,131.0,-1.002,2020-07-01,2020,7,1
LVBI11,3T2022,27.309,-1.166,0.0,25.366,1.846,1.263,2022-07-01,2022,7,1
LVBI11,3T2023,26.949,-4.277,0.0,26.506,4.399,321.0,2023-07-01,2023,7,1
LVBI11,4T2019,13.165,-2.377,0.0,11.816,762.0,2.963,2019-10-01,2019,10,1
LVBI11,4T2020,15.788,-3.796,0.0,18.324,116.0,1.143,2020-10-01,2020,10,1
LVBI11,4T2021,25.911,-873.0,0.0,23.31,2.112,1.362,2021-10-01,2021,10,1
LVBI11,4T2022,27.365,-3.686,0.0,24.994,4.929,1.129,2022-10-01,2022,10,1
LVBI11,4T2023,41.489,-5.746,0.0,43.579,-119.0,3.775,2023-10-01,2023,10,1
MANA11,1T2024,3.97,-587.0,0.0,0.0,4.303,255.0,2024-01-01,2024,1,1
MANA11,2T2022,632.0,-203.0,0.0,0.0,245.0,590.0,2022-04-01,2022,4,1
MANA11,2T2023,11.867,-536.0,0.0,0.0,12.188,215.0,2023-04-01,2023,4,1
MANA11,2T2024,2.822,-664.0,0.0,0.0,3.254,232.0,2024-04-01,2024,4,1
MANA11,3T2022,6.119,-335.0,0.0,0.0,4.055,2.399,2022-07-01,2022,7,1
MANA11,3T2023,3.152,-1.82,0.0,0.0,4.566,405.0,2023-07-01,2023,7,1
MANA11,4T2023,7.533,-2.02,0.0,0.0,9.279,273.0,2023-10-01,2023,10,1
MAXR11,1T2017,2.171,-233.0,0.0,2.347,0.0,57.0,2017-01-01,2017,1,1
MAXR11,1T2018,2.34,-226.0,0.0,2.532,0.0,34.0,2018-01-01,2018,1,1
MAXR11,1T2019,2.326,-259.0,0.0,2.546,0.0,38.0,2019-01-01,2019,1,1
MAXR11,1T2020,2.293,-228.0,0.0,2.506,0.0,14.0,2020-01-01,2020,1,1
MAXR11,1T2021,2.831,-174.0,0.0,2.999,0.0,6.0,2021-01-01,2021,1,1
MAXR11,1T2022,2.199,-632.0,0.0,2.804,0.0,27.0,2022-01-01,2022,1,1
MAXR11,1T2023,2.628,-290.0,0.0,2.875,0.0,43.0,2023-01-01,2023,1,1
MAXR11,1T2024,3.297,-212.0,0.0,3.464,0.0,45.0,2024-01-01,2024,1,1
MAXR11,2T2017,4.401,-458.0,0.0,4.77,0.0,88.0,2017-04-01,2017,4,1
MAXR11,2T2018,2.335,-220.0,0.0,2.532,0.0,22.0,2018-04-01,2018,4,1
MAXR11,2T2019,4.115,-185.0,0.0,4.252,0.0,48.0,2019-04-01,2019,4,1
MAXR11,2T2020,1.595,-211.0,0.0,1.796,0.0,10.0,2020-04-01,2020,4,1
MAXR11,2T2021,1.386,-196.0,0.0,1.572,0.0,11.0,2021-04-01,2021,4,1
MAXR11,2T2023,2.155,-325.0,0.0,2.429,0.0,50.0,2023-04-01,2023,4,1
MAXR11,2T2024,1.696,-369.0,0.0,2.016,0.0,50.0,2024-04-01,2024,4,1
MAXR11,3T2017,2.658,-224.0,0.0,2.838,0.0,44.0,2017-07-01,2017,7,1
MAXR11,3T2018,2.677,-228.0,0.0,2.878,0.0,27.0,2018-07-01,2018,7,1
MAXR11,3T2019,2.318,-178.0,0.0,2.466,0.0,30.0,2019-07-01,2019,7,1
MAXR11,3T2020,1.788,-534.0,0.0,2.317,0.0,5.0,2020-07-01,2020,7,1
MAXR11,3T2021,2.343,-199.0,0.0,2.524,0.0,18.0,2021-07-01,2021,7,1
MAXR11,3T2022,2.105,-335.0,0.0,2.398,0.0,42.0,2022-07-01,2022,7,1
MAXR11,3T2023,1.951,-276.0,0.0,2.175,0.0,52.0,2023-07-01,2023,7,1
MAXR11,4T2017,13.923,-198.0,0.0,14.1,0.0,21.0,2017-10-01,2017,10,1
MAXR11,4T2018,-551.0,-238.0,0.0,-333.0,0.0,20.0,2018-10-01,2018,10,1
MAXR11,4T2019,29.62,-169.0,0.0,29.771,0.0,18.0,2019-10-01,2019,10,1
MAXR11,4T2020,2.06,-209.0,0.0,2.263,0.0,6.0,2020-10-01,2020,10,1
MAXR11,4T2021,5.047,-205.0,0.0,5.23,0.0,22.0,2021-10-01,2021,10,1
MAXR11,4T2022,5.687,-319.0,0.0,5.961,0.0,45.0,2022-10-01,2022,10,1
MAXR11,4T2023,8.219,-296.0,0.0,8.466,0.0,49.0,2023-10-01,2023,10,1
MCCI11,1T2020,10.169,-3.573,0.0,0.0,12.875,867.0,2020-01-01,2020,1,1
MCCI11,1T2021,20.92,-8.866,0.0,0.0,29.25,536.0,2021-01-01,2021,1,1
MCCI11,1T2022,40.937,-3.279,0.0,0.0,43.103,1.113,2022-01-01,2022,1,1
MCCI11,1T2023,53.441,-3.897,0.0,0.0,56.359,979.0,2023-01-01,2023,1,1
MCCI11,1T2024,17.507,-4.154,0.0,0.0,19.851,1.81,2024-01-01,2024,1,1
MCCI11,2T2020,7.096,-1.358,0.0,0.0,8.202,252.0,2020-04-01,2020,4,1
MCCI11,2T2021,35.584,-5.254,0.0,0.0,40.441,398.0,2021-04-01,2021,4,1
MCCI11,2T2022,27.293,-3.587,0.0,0.0,28.99,1.89,2022-04-01,2022,4,1
MCCI11,2T2023,102.691,-3.951,0.0,0.0,106.056,586.0,2023-04-01,2023,4,1
MCCI11,2T2024,23.344,-3.964,0.0,0.0,25.516,1.792,2024-04-01,2024,4,1
MCCI11,3T2020,16.048,-4.626,0.0,0.0,20.709,-35.0,2020-07-01,2020,7,1
MCCI11,3T2021,39.518,-8.812,0.0,0.0,47.032,1.298,2021-07-01,2021,7,1
MCCI11,3T2022,3.037,-3.71,0.0,0.0,4.788,1.959,2022-07-01,2022,7,1
MCCI11,3T2023,14.725,-4.135,0.0,0.0,18.055,805.0,2023-07-01,2023,7,1
MCCI11,4T2020,27.093,-5.362,0.0,0.0,32.028,428.0,2020-10-01,2020,10,1
