Nome,Área,Endereço,Núm. unidades,Vacância,Inadimplência,Share sobre receita,Ticker,Ano,Área (m²)
Galpão Contagem,"121.749,00 m2","BR 040, KM 23 - Contagem/MG",1.0,0.0,0.0,0.4547,TRBL11,2024,121749.0
One Park,"82.540,00 m2","Rodovia Índio Tibiriçá, nº 6.000",7.0,0.0,0.0,0.2876,TRBL11,2024,82540.0
Galpão Guarulhos,"19.680,23 m2","Rua Prof. João Cavalheiro Salem, 1.289 Bonsucesso, Guarulhos/SP",2.0,0.0,0.0,0.1007,TRBL11,2024,19680.23
Galpão Guarulhos 2,"20.247,59 m2","Rua Dona Catharina Maria de Jesus, nº 418 Guarulhos/SP",5.0,0.0,0.0,0.0446,TRBL11,2024,20247.59
Galpão Feira de Santana,"11.295,25 m2","Rodovia BR 324, KM 530 em Feira de Santana/BA",1.0,0.0,0.0,0.0316,TRBL11,2024,11295.25
Galpão Contagem,"121.749,00 m2","BR 040, KM 23 - Contagem/MG",1.0,0.0,0.0,0.3778,TRBL11,2023,121749.0
One Park,"82.540,00 m2","Rodovia Índio Tibiriçá, nº 6.000",7.0,0.0,0.0,0.24050000000000002,TRBL11,2023,82540.0
Multimodal D Caxias,"44.131,00 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",22.0,0.04,0.0,0.23309999999999997,TRBL11,2023,44131.0
Galpão Guarulhos,"19.680,00 m2","Rua Prof. João Cavalheiro Salem, 1.289 Bonsucesso, Guarulhos/SP",2.0,0.0,0.0,0.0828,TRBL11,2023,19680.0
Multimodal D Caxias - Pátio,"52.040,27 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",1.0,0.0,0.0,0.054400000000000004,TRBL11,2023,52040.27
Galpão Contagem,"121.749,00 m2","BR 040, KM 23 - Contagem/MG",1.0,0.0,0.0,0.3968,TRBL11,2022,121749.0
One Park,"81.800,00 m2","Rodovia Índio Tibiriçá, nº 6.000",7.0,0.0,0.0,0.2563,TRBL11,2022,81800.0
Multimodal D Caxias,"44.131,00 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",22.0,0.01,0.0,0.2403,TRBL11,2022,44131.0
Multimodal D Caxias - Pátio,"52.040,27 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",1.0,0.0,0.0,0.0572,TRBL11,2022,52040.27
Galpão Guarulhos,"19.680,00 m2","Rua Prof. João Cavalheiro Salem, 1.289 Bonsucesso, Guarulhos/SP",2.0,0.0,0.0,0.04019999999999999,TRBL11,2022,19680.0
Galpão Contagem,"174.473,50 m2","BR 040, KM 23 - Contagem/MG",1.0,0.0,0.0,0.386,TRBL11,2021,174473.5
One Park,"86.313,48 m2","Rodovia Índio Tibiriçá, nº 6.000",7.0,0.0,0.0,0.2844,TRBL11,2021,86313.48
Multimodal D Caxias,"44.131,00 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",22.0,0.19,0.0,0.2094,TRBL11,2021,44131.0
Multimodal D Caxias - Pátio,"52.040,27 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",1.0,0.0,0.0,0.0547,TRBL11,2021,52040.27
Galpão Guarulhos,"22.825,00 m2","Rua Prof. João Cavalheiro Salem, 1.289 Bonsucesso, Guarulhos/SP",2.0,0.0,0.0,0.0362,TRBL11,2021,22825.0
One Park,"86.313,48 m2","Rodovia Índio Tibiriçá, nº 6.000",7.0,0.0,0.0,0.3443,TRBL11,2020,86313.48
Multimodal D Caxias,"44.131,00 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",22.0,0.28,0.0,0.2989,TRBL11,2020,44131.0
Galpão Guarulhos,"22.825,00 m2","Rua Prof. João Cavalheiro Salem, 1.289 Bonsucesso, Guarulhos/SP",2.0,0.0,0.0,0.155,TRBL11,2020,22825.0
Multimodal D Caxias - Pátio,"52.040,27 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",1.0,0.0,0.0,0.0852,TRBL11,2020,52040.27
Multimodal D Caxias,"44.131,00 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",22.0,0.19,0.0,0.3675,TRBL11,2019,44131.0
One Park,"86.313,48 m2","Rodovia Índio Tibiriçá, nº 6.000",7.0,0.0,0.0,0.3661,TRBL11,2019,86313.48
Multimodal D Caxias - Pátio,"52.040,27 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",1.0,0.0,0.0,0.0975,TRBL11,2019,52040.27
Multimodal D Caxias,"44.131,00 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",22.0,0.0,0.0,0.7818999999999999,TRBL11,2018,44131.0
Multimodal D Caxias - Pátio,"52.040,27 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",0.0,0.0,0.0,0.0,TRBL11,2018,52040.27
Multimodal D Caxias,"64.654,63 m2","Avenida Ol 03, 200 - Duque de Caxias - RJ",22.0,0.14,0.0,0.988,TRBL11,2017,64654.63
Torre Norte - Centro Empresarial Nacoes Unidas - CENU,"61.854,00 m2","Avenida Das Nacoes Unidas, 12901, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910",386.0,0.43,0.03,0.6523,TRNT11,2024,61854.0
Torre Norte - Centro Empresarial Nacoes Unidas - CENU,"61.854,81 m2","Avenida Das Nacoes Unidas, 12901, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910",68.0,0.41,0.06,0.8589,TRNT11,2023,61854.81
Torre Norte - Centro Empresarial Nacoes Unidas - CENU,"61.854,81 m2","Avenida Das Nacoes Unidas, 12901, Sem Complemento, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910",68.0,0.42,0.16,0.9395,TRNT11,2022,61854.81
Torre Norte - Centro Empresarial Nacoes Unidas - CENU,"61.854,81 m2","Avenida Das Nacoes Unidas, 12901, Sem Complemento, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910",68.0,0.49,0.0,0.9909,TRNT11,2021,61854.81
Centro Empresarial Nações Unidas,"61.854,81 m2","Av. Nações Unidas 12901, São Paulo, SP, 04794-000",88.0,0.49,0.0,0.9520000000000001,TRNT11,2020,61854.81
Centro Empresarial Nações Unidas,"61.854,81 m2","Av. Nações Unidas 12901, , São Paulo, SP, 04794-000",91.0,0.12,0.0,0.9899,TRNT11,2019,61854.81
Centro Empresarial Nações Unidas,"61.854,44 m2","Av. Nações Unidas 12901, , São Paulo, SP, 04794-000",68.0,0.2,0.0,0.9976,TRNT11,2018,61854.44
Centro Empresarial Nações Unidas,"61.854,44 m2","Av. Nações Unidas 12901, , São Paulo, SP, 04794-000",68.0,0.28,0.0,0.9335,TRNT11,2017,61854.44
PÃO DE AÇUCAR - ARACAJU,"5.706,24 m2","Rua José Seabra Batista, 30, Jardins - Aracaju/SE",1.0,0.0,0.0,0.0,TRXB11,2024,5706.24
EXTRA - RECIFE,"30.542,00 m2","ua Benfica, 715, Madalena - Recife/PE",1.0,0.0,0.0,0.0,TRXB11,2024,30542.0
PÃO DE AÇUCAR - GOIANIA,"5.625,00 m2","Avenida T-63 e Rua T-15, s/nº, Setor Bueno - Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2024,5625.0
PÃO DE AÇUCAR - GOIANIA,"4.307,20 m2","Avenida República do Líbano, Quadra 56 - Setor 56, Setor Oeste - Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2024,4307.2
ASSAÍ - SANTO ANDRÉ,"9.823,53 m2","Avenida Capitão Mário Toledo de Camargo, 5855, Vila Luzita - Santo André/SP",1.0,0.0,0.0,0.0,TRXB11,2024,9823.53
EXTRA - TERESINHA,"30.000,00 m2","Avenida Presidente Kennedy, 501, São Cristóvão - Teresina/PI",1.0,0.0,0.0,0.0,TRXB11,2024,30000.0
EXTRA RIO DAS OSTRAS,"9.600,00 m2","Rodovia Amaral Peixoto, s/nº, Jardim Campomar - Rio das Ostras/RJ",1.0,0.0,0.0,0.0,TRXB11,2024,9600.0
EXTRA ARARUAMA,"4.826,36 m2","Rua México, 160, Centro - Araruama/RJ",1.0,0.0,0.0,0.0,TRXB11,2024,4826.36
ASSAÍ - CAMPINA GRANDE,"34.833,00 m2","Avenida Assis Chateaubriand, 1110, Liberdade - Campina Grande/PB",1.0,0.0,0.0,0.0,TRXB11,2024,34833.0
ASSAÍ - BAURU,"34.175,00 m2","Avenida Nações Unidas, s/nº (Quadra 6), Centro - Bauru/SP",1.0,0.0,0.0,0.0,TRXB11,2024,34175.0
ASSAÍ - DOURADOS,"39.173,05 m2","Rua Coronel Ponciano de Mattos, 785, Conjunto Habitacional Terra Roxa - Dourados/MS",1.0,0.0,0.0,0.0,TRXB11,2024,39173.05
ASSAÍ - JEQUIÉ,"22.700,00 m2","Avenida Cesar Borges, s/nº, São Judas Tadeu - Jequié/BA",1.0,0.0,0.0,0.0,TRXB11,2024,22700.0
ASSAÍ - GOIANIA INDEPENDENCIA,"21.647,00 m2","Avenida Independência, s/nº, Setor Central - Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2024,21647.0
ASSAÍ - GOIANIA PQ. AMAZONIA,"42.028,08 m2","Avenida Padre Orlando de Morais, 2147, Parque Amazônia - Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2024,42028.08
ASSAÍ - GOIANIA JD. EUROPA,"15.782,00 m2","Avenida Milão, Quadra 50/51 - Lotes 1, 1/15 e 1/19, Jardim Europa - Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2024,15782.0
ASSAÍ - PAULO AFONSO,"24.377,00 m2","Avenida do Aeroporto, 13, Jardim Bahia - Paulo Afonso/BA",1.0,0.0,0.0,0.0,TRXB11,2024,24377.0
Teresina - CBD_EXTRA_LOJ.1300,"12.611,00 m2","Avenida Presidente Kennedy, nº 501 – São Cristóvão – Teresina/PI",1.0,0.0,0.0,0.0,TRXB11,2023,12611.0
Rio das Ostras CBD_EXTRA_LOJ.1685,"3.687,00 m2","Rodovia Amaral Peixoto, s/n – Jardim Campomar – Rio das Ostras/RJ",1.0,0.0,0.0,0.0,TRXB11,2023,3687.0
Araruama - CBD_EXTRA_LOJ.1833,"3.357,00 m2","Rua México, nº 160 – Centro – Araruama/RJ",1.0,0.0,0.0,0.0,TRXB11,2023,3357.0
Teresina - CBD_PDA,"2.994,00 m2",Cidade de Teresina/Piauí,1.0,0.0,0.0,0.0,TRXB11,2023,2994.0
Campina Grande - SENDAS_ASSAI_70%_LOJ.83,"12.170,00 m2","Avenida Assis Chateaubriand, nº 1.110 – Bairro Liberdade – Campina Grande/PB",1.0,0.0,0.0,0.0,TRXB11,2023,12170.0
Bauru - SENDAS_ASSAI,"6.279,00 m2",Bauru/SP,1.0,0.0,0.0,0.0,TRXB11,2023,6279.0
Dourados - SENDAS_ASSAI,"13.467,00 m2",Dourados/MS,1.0,0.0,0.0,0.0,TRXB11,2023,13467.0
Jequié - SENDAS_ASSAI,"10.535,00 m2",Jequié/BA,1.0,0.0,0.0,0.0,TRXB11,2023,10535.0
Goiânia Pq Amazônia- SENDAS_ASSAI,"18.834,00 m2","Avenida Padre Orlando de Morais, nº 2.147 – Parque Amazônia – Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2023,18834.0
Goiânia St Central - SENDAS_ASSAI,"11.386,00 m2","Avenida Independência, s/n, Setor Central – Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2023,11386.0
Goiânia Jd. Europa - SENDAS_ASSAI,"17.354,00 m2","Avenida Milão – Quadra 50/51 – Lotes 1, 1/15 e 1/19 – Jardim Europa – Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2023,17354.0
Paulo Afonso - SENDAS_ASSAI,"12.098,00 m2",Paulo Afonso/BA,1.0,0.0,0.0,0.0,TRXB11,2023,12098.0
Teresina - CBD_EXTRA_LOJ.1300,"12.611,00 m2","Avenida Presidente Kennedy, nº 501 – São Cristóvão – Teresina/PI",1.0,0.0,0.0,1.0,TRXB11,2022,12611.0
Rio das Ostras CBD_EXTRA_LOJ.1685,"3.687,00 m2","Rodovia Amaral Peixoto, s/n – Jardim Campomar – Rio das Ostras/RJ",1.0,0.0,0.0,1.0,TRXB11,2022,3687.0
Araruama - CBD_EXTRA_LOJ.1833,"3.357,00 m2","Rua México, nº 160 – Centro – Araruama/RJ",1.0,0.0,0.0,1.0,TRXB11,2022,3357.0
Teresina - CBD_PDA,"2.994,00 m2",Cidade de Teresina/Piauí,1.0,0.0,0.0,1.0,TRXB11,2022,2994.0
Campina Grande - SENDAS_ASSAI_70%_LOJ.83,"12.170,00 m2","Avenida Assis Chateaubriand, nº 1.110 – Bairro Liberdade – Campina Grande/PB",1.0,0.0,0.0,1.0,TRXB11,2022,12170.0
Bauru - SENDAS_ASSAI,"6.279,00 m2",Bauru/SP,1.0,0.0,0.0,1.0,TRXB11,2022,6279.0
Dourados - SENDAS_ASSAI,"13.467,00 m2",Dourados/MS,1.0,0.0,0.0,1.0,TRXB11,2022,13467.0
Jequié - SENDAS_ASSAI,"10.535,00 m2",Jequié/BA,1.0,0.0,0.0,1.0,TRXB11,2022,10535.0
Goiânia Pq Amazônia- SENDAS_ASSAI,"18.834,00 m2","Avenida Padre Orlando de Morais, nº 2.147 – Parque Amazônia – Goiânia/GO",1.0,0.0,0.0,1.0,TRXB11,2022,18834.0
Goiânia St Central - SENDAS_ASSAI,"11.386,00 m2","Avenida Independência, s/n, Setor Central – Goiânia/GO",1.0,0.0,0.0,1.0,TRXB11,2022,11386.0
Goiânia Jd. Europa - SENDAS_ASSAI,"17.354,00 m2","Avenida Milão – Quadra 50/51 – Lotes 1, 1/15 e 1/19 – Jardim Europa – Goiânia/GO",1.0,0.0,0.0,1.0,TRXB11,2022,17354.0
Paulo Afonso - SENDAS_ASSAI,"12.098,00 m2",Paulo Afonso/BA,1.0,0.0,0.0,1.0,TRXB11,2022,12098.0
Teresina - CBD_EXTRA_LOJ.1300,"12.611,00 m2","Avenida Presidente Kennedy, nº 501 – São Cristóvão – Teresina/PI",1.0,0.0,0.0,1.0,TRXB11,2021,12611.0
Rio das Ostras CBD_EXTRA_LOJ.1685,"3.687,00 m2","Rodovia Amaral Peixoto, s/n – Jardim Campomar – Rio das Ostras/RJ",1.0,0.0,0.0,1.0,TRXB11,2021,3687.0
Araruama - CBD_EXTRA_LOJ.1833,"3.357,00 m2","Rua México, nº 160 – Centro – Araruama/RJ",1.0,0.0,0.0,1.0,TRXB11,2021,3357.0
Teresina - CBD_PDA,"2.994,00 m2",Cidade de Teresina/Piauí,1.0,0.0,0.0,1.0,TRXB11,2021,2994.0
Campina Grande - SENDAS_ASSAI_70%_LOJ.83,"12.170,00 m2","Avenida Assis Chateaubriand, nº 1.110 – Bairro Liberdade – Campina Grande/PB",1.0,0.0,0.0,1.0,TRXB11,2021,12170.0
Bauru - SENDAS_ASSAI,"6.279,00 m2",Bauru/SP,1.0,0.0,0.0,1.0,TRXB11,2021,6279.0
Dourados - SENDAS_ASSAI,"13.467,00 m2",Dourados/MS,1.0,0.0,0.0,1.0,TRXB11,2021,13467.0
Jequié - SENDAS_ASSAI,"10.535,00 m2",Jequié/BA,1.0,0.0,0.0,1.0,TRXB11,2021,10535.0
Goiânia Pq Amazônia- SENDAS_ASSAI,"18.834,00 m2","Avenida Padre Orlando de Morais, nº 2.147 – Parque Amazônia – Goiânia/GO",1.0,0.0,0.0,1.0,TRXB11,2021,18834.0
Goiânia St Central - SENDAS_ASSAI,"11.386,00 m2","Avenida Independência, s/n, Setor Central – Goiânia/GO",1.0,0.0,0.0,1.0,TRXB11,2021,11386.0
Goiânia Jd. Europa - SENDAS_ASSAI,"17.354,00 m2","Avenida Milão – Quadra 50/51 – Lotes 1, 1/15 e 1/19 – Jardim Europa – Goiânia/GO",1.0,0.0,0.0,1.0,TRXB11,2021,17354.0
Paulo Afonso - SENDAS_ASSAI,"12.098,00 m2",Paulo Afonso/BA,1.0,0.0,0.0,1.0,TRXB11,2021,12098.0
Teresina - CBD_EXTRA_LOJ.1300,"12.611,00 m2","Avenida Presidente Kennedy, nº 501 – São Cristóvão – Teresina/PI",1.0,0.0,0.0,0.0,TRXB11,2020,12611.0
Rio das Ostras CBD_EXTRA_LOJ.1685,"3.687,00 m2","Rodovia Amaral Peixoto, s/n – Jardim Campomar – Rio das Ostras/RJ",1.0,0.0,0.0,0.0,TRXB11,2020,3687.0
Araruama - CBD_EXTRA_LOJ.1833,"3.357,00 m2","Rua México, nº 160 – Centro – Araruama/RJ",1.0,0.0,0.0,0.0,TRXB11,2020,3357.0
Teresina - CBD_PDA,"2.994,00 m2",Cidade de Teresina/Piauí,1.0,0.0,0.0,0.0,TRXB11,2020,2994.0
Campina Grande - SENDAS_ASSAI_70%_LOJ.83,"12.170,00 m2","Avenida Assis Chateaubriand, nº 1.110 – Bairro Liberdade – Campina Grande/PB",1.0,0.0,0.0,0.0,TRXB11,2020,12170.0
Bauru - SENDAS_ASSAI,"6.279,00 m2",Bauru/SP,1.0,0.0,0.0,0.0,TRXB11,2020,6279.0
Dourados - SENDAS_ASSAI,"13.467,00 m2",Dourados/MS,1.0,0.0,0.0,0.0,TRXB11,2020,13467.0
Jequié - SENDAS_ASSAI,"10.535,00 m2",Jequié/BA,1.0,0.0,0.0,0.0,TRXB11,2020,10535.0
Goiânia Pq Amazônia- SENDAS_ASSAI,"18.834,00 m2","Avenida Padre Orlando de Morais, nº 2.147 – Parque Amazônia – Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2020,18834.0
Goiânia St Central - SENDAS_ASSAI,"11.386,00 m2","Avenida Independência, s/n, Setor Central – Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2020,11386.0
Goiânia Jd. Europa - SENDAS_ASSAI,"17.354,00 m2","Avenida Milão – Quadra 50/51 – Lotes 1, 1/15 e 1/19 – Jardim Europa – Goiânia/GO",1.0,0.0,0.0,0.0,TRXB11,2020,17354.0
Paulo Afonso - SENDAS_ASSAI,"12.098,00 m2",Paulo Afonso/BA,1.0,0.0,0.0,0.0,TRXB11,2020,12098.0
Assaí Araçatuba,"12.000,96 m2","Av. Waldemar Alves, 230 - São Vicente, Araçatuba - SP, 16050-005",1.0,0.0,0.0,0.0,TRXF11,2023,12000.96
Pão De Açúcar Indaiat,"12.664,00 m2","Av. Presidente Vargas, S/N - Vila da Saúde",1.0,0.0,0.0,0.0,TRXF11,2023,12664.0
Pão De Açúcar Sjrp,"6.127,00 m2","Avenida Bady Bassitt, 5.300",1.0,0.0,0.0,0.0,TRXF11,2023,6127.0
Pão De Açúcar Sp,"8.489,00 m2","Rua Maria Amalia Lopes de Azevedo, 852 - Vila Albertina",1.0,0.0,0.0,0.0,TRXF11,2023,8489.0
Pão De Açúcar Sp,"2.429,00 m2","Avenida Dr. José Ramon Urtiza, 1000 – Panamby",1.0,0.0,0.0,0.0,TRXF11,2023,2429.0
Pão De Açúcar Sto And,"2.450,00 m2","Rua das Figueiras, nº 1.021 – Operário",1.0,0.0,0.0,0.0,TRXF11,2023,2450.0
Pão De Açúcar Scs,"7.530,00 m2","Rua Maranhão, 975 – Santa Paula",1.0,0.0,0.0,0.0,TRXF11,2023,7530.0
Pão De Açúcar Rib. Preto,"3.296,00 m2","Avenida Prof. João Fiusa, S/N – Jardim Canada",1.0,0.0,0.0,0.0,TRXF11,2023,3296.0
Big Jaboatão,"15.130,54 m2","Av. Barreto de Menezes, 800 - Piedade, Jaboatão dos Guararapes - PE - Loja 05",1.0,0.0,0.0,0.0,TRXF11,2023,15130.54
Pão De Açúcar Sjrp,"5.736,00 m2","Avenida Miguel Dahma, 1.805",1.0,0.0,0.0,0.0,TRXF11,2023,5736.0
Assaí Porto Velho,"14.959,65 m2","Av. Gov. Jorge Teixeira, 3500 - Industrial, Porto Velho - RO, 76821-064",1.0,0.0,0.0,0.0,TRXF11,2023,14959.65
Assaí Macaé,"14.714,03 m2","Av. Waldemar Alves, 230 - São Vicente, Araçatuba - SP, 16050-005",1.0,0.0,0.0,0.0,TRXF11,2023,14714.03
DRS_JUAZEIRO - GRUPO MATEUS,"16.794,82 m2","Av. Epitacio Pessoa, S/N, Gleba C - Alto da Alianca, Juazeiro - BA",1.0,0.0,0.0,0.0,TRXF11,2023,16794.82
DRS_PETROLINA - GRUPO MATEUS,"19.828,85 m2","Av. Dr. Ulisses Guimarães, 423 - Jardim Amazonas, Petrolina - PE",1.0,0.0,0.0,0.0,TRXF11,2023,19828.85
DRS_BELEM - GRUPO MATEUS,"30.661,99 m2","Estrada do Benguí, n° 386 Benguí - Belém - PA",1.0,0.0,0.0,0.0,TRXF11,2023,30661.99
OBRAMAX_SUZANO,"33.000,00 m2","Rua Prudente de Moraes, s/nº - Vila Amorim - Suzano - SP",1.0,0.0,0.0,0.0,TRXF11,2023,33000.0
OBRAMAX _PIRACICABA,"16.675,00 m2","Rodovia do Açucar, Km 06, s/nº - Santa Rita - Piracicaba - SP",1.0,0.0,0.0,0.0,TRXF11,2023,16675.0
Assaí Ipatinga,"15.671,75 m2","Avenida José Júlio da Costa, s/n - Ferroviários - MG",1.0,0.0,0.0,0.0,TRXF11,2023,15671.75
Pão De Açúcar Sant. P,"6.597,00 m2","Avenida Marte, 624 – Alphaville",1.0,0.0,0.0,0.0,TRXF11,2023,6597.0
Pão De Açúcar Sp,"3.469,00 m2","Rua Dr Altino Arantes, 268 - Vila Clementino",1.0,0.0,0.0,0.0,TRXF11,2023,3469.0
Pão De Açúcar Df,"5.450,00 m2",Praça Tuím – Lote 02 – Quadra 206,1.0,0.0,0.0,0.0,TRXF11,2023,5450.0
Pão De Açúcar Valinhos,"3.760,00 m2","Rua Dr. Ademar de Barros, 50 – Jardim Europa",1.0,0.0,0.0,0.0,TRXF11,2023,3760.0
Pão De Açúcar Sp,"3.872,00 m2","Rua Carneiro da Cunha, S/N – Vila da Saúde",1.0,0.0,0.0,0.0,TRXF11,2023,3872.0
Pão De Açúcar Campina,"8.628,00 m2","Av. Antônio Carlos C de Barros, 365 – Vila José Lório",1.0,0.0,0.0,0.0,TRXF11,2023,8628.0
Extra Sbc,"6.144,00 m2","Avenida Maria Servidei Demarchi, 1897 – Demarchi",1.0,0.0,0.0,0.0,TRXF11,2023,6144.0
Pão De Açúcar Rib.,"3.296,00 m2","Avenida Prof. João Fiusa, S/N – Jardim Canada",1.0,0.0,0.0,0.0,TRXF11,2023,3296.0
Assaí Paulínia,"11.475,00 m2","Avenida José Paulino, nº 2.600",1.0,0.0,0.0,0.0,TRXF11,2023,11475.0
Assaí Piracicaba,"10.174,00 m2","Avenida Regente Feijó, nº 823",1.0,0.0,0.0,0.0,TRXF11,2023,10174.0
Assaí Campinas,"6.552,00 m2","Avenida Senador Saraiva, 835",1.0,0.0,0.0,0.0,TRXF11,2023,6552.0
Extra Praia Grande,"5.436,00 m2","Avenida Guadalajara, s/nº - Jardim Glória",1.0,0.0,0.0,0.0,TRXF11,2023,5436.0
Extra Peruíbe,"6.198,00 m2","Avenida Padre Anchieta, 4.580 – Vila Vermelha",1.0,0.0,0.0,0.0,TRXF11,2023,6198.0
Assaí Cidade Alta,"14.038,18 m2","Rua Aricambú, 65 - Cordovil - Rio de Janeiro - RJ",1.0,0.0,0.0,0.0,TRXF11,2023,14038.18
GPA - CD,"26.596,15 m2","Rodovia Federal BR-222, S/N° - Tabapuá – Caucaia - CE",1.0,0.0,0.0,0.0,TRXF11,2023,26596.15
Pão De Açúcar Sp,"3.469,00 m2","Rua Dr Altino Arantes, 268 - Vila Clementino",1.0,0.0,0.0,1.0,TRXF11,2022,3469.0
DRS_PETROLINA - GRUPO MATEUS,"19.828,85 m2","Av. Dr. Ulisses Guimarães, 423 - Jardim Amazonas, Petrolina - PE",1.0,0.0,0.0,1.0,TRXF11,2022,19828.85
DRS_JUAZEIRO - GRUPO MATEUS,"16.794,82 m2","Av. Epitacio Pessoa, S/N, Gleba C - Alto da Alianca, Juazeiro - BA",1.0,0.0,0.0,1.0,TRXF11,2022,16794.82
Assaí Macaé,"14.714,03 m2","Av. Waldemar Alves, 230 - São Vicente, Araçatuba - SP, 16050-005",1.0,0.0,0.0,1.0,TRXF11,2022,14714.03
Assaí Porto Velho,"14.959,65 m2","Av. Gov. Jorge Teixeira, 3500 - Industrial, Porto Velho - RO, 76821-064",1.0,0.0,0.0,1.0,TRXF11,2022,14959.65
Assaí Araçatuba,"12.000,96 m2","Av. Waldemar Alves, 230 - São Vicente, Araçatuba - SP, 16050-005",1.0,0.0,0.0,1.0,TRXF11,2022,12000.96
Big Jaboatão,"15.130,54 m2","Av. Barreto de Menezes, 800 - Piedade, Jaboatão dos Guararapes - PE - Loja 05",1.0,0.0,0.0,1.0,TRXF11,2022,15130.54
Pão De Açúcar Rib. Preto,"3.296,00 m2","Avenida Prof. João Fiusa, S/N – Jardim Canada",1.0,0.0,0.0,1.0,TRXF11,2022,3296.0
Pão De Açúcar Scs,"7.530,00 m2","Rua Maranhão, 975 – Santa Paula",1.0,0.0,0.0,1.0,TRXF11,2022,7530.0
Pão De Açúcar Sto And,"2.450,00 m2","Rua das Figueiras, nº 1.021 – Operário",1.0,0.0,0.0,1.0,TRXF11,2022,2450.0
Pão De Açúcar Sp,"2.429,00 m2","Avenida Dr. José Ramon Urtiza, 1000 – Panamby",1.0,0.0,0.0,1.0,TRXF11,2022,2429.0
Pão De Açúcar Sp,"8.489,00 m2","Rua Maria Amalia Lopes de Azevedo, 852 - Vila Albertina",1.0,0.0,0.0,1.0,TRXF11,2022,8489.0
Pão De Açúcar Sjrp,"6.127,00 m2","Avenida Bady Bassitt, 5.300",1.0,0.0,0.0,1.0,TRXF11,2022,6127.0
Pão De Açúcar Indaiat,"12.664,00 m2","Av. Presidente Vargas, S/N - Vila da Saúde",1.0,0.0,0.0,1.0,TRXF11,2022,12664.0
Pão De Açúcar Sjrp,"5.736,00 m2","Avenida Miguel Dahma, 1.805",1.0,0.0,0.0,1.0,TRXF11,2022,5736.0
Pão De Açúcar Sant. P,"6.597,00 m2","Avenida Marte, 624 – Alphaville",1.0,0.0,0.0,1.0,TRXF11,2022,6597.0
Assaí Ipatinga,"15.671,75 m2","Avenida José Júlio da Costa, s/n - Ferroviários - MG",1.0,0.0,0.0,1.0,TRXF11,2022,15671.75
Pão De Açúcar Df,"5.450,00 m2",Praça Tuím – Lote 02 – Quadra 206,1.0,0.0,0.0,1.0,TRXF11,2022,5450.0
Pão De Açúcar Valinhos,"3.760,00 m2","Rua Dr. Ademar de Barros, 50 – Jardim Europa",1.0,0.0,0.0,1.0,TRXF11,2022,3760.0
Pão De Açúcar Sp,"3.872,00 m2","Rua Carneiro da Cunha, S/N – Vila da Saúde",1.0,0.0,0.0,1.0,TRXF11,2022,3872.0
Pão De Açúcar Campina,"8.628,00 m2","Av. Antônio Carlos C de Barros, 365 – Vila José Lório",1.0,0.0,0.0,1.0,TRXF11,2022,8628.0
Extra Sbc,"6.144,00 m2","Avenida Maria Servidei Demarchi, 1897 – Demarchi",1.0,0.0,0.0,1.0,TRXF11,2022,6144.0
Pão De Açúcar Rib.,"3.296,00 m2","Avenida Prof. João Fiusa, S/N – Jardim Canada",1.0,0.0,0.0,1.0,TRXF11,2022,3296.0
Pão De Açúcar Sp,"3.690,00 m2","Rua Doutor César, 1.234 – Santana",1.0,0.0,0.0,1.0,TRXF11,2022,3690.0
Assaí Paulínia,"11.475,00 m2","Avenida José Paulino, nº 2.600",1.0,0.0,0.0,1.0,TRXF11,2022,11475.0
Assaí Piracicaba,"10.174,00 m2","Avenida Regente Feijó, nº 823",1.0,0.0,0.0,1.0,TRXF11,2022,10174.0
Assaí Campinas,"6.552,00 m2","Avenida Senador Saraiva, 835",1.0,0.0,0.0,1.0,TRXF11,2022,6552.0
Extra Praia Grande,"5.436,00 m2","Avenida Guadalajara, s/nº - Jardim Glória",1.0,0.0,0.0,1.0,TRXF11,2022,5436.0
