Ticker,Title,Endereço,Bairro,Cidade,Área Bruta Locável
VERE11,Portal Auto Shopping - IMO PORTAL,Av. Dom Pedro II,,Av. Dom Pedro II - MG,"22.884,00 m2"
VERE11,Loja Comercial - IMO L COMERCIAL,Rua Benjamin Jacob,,Rua Benjamin Jacob - MG,"1.568,75 m2"
VGRI11,Cidade Jardim,Avenida Cidade Jardim,Itaim Bibi,São Paulo - SP,"7.458,17 m2"
VGRI11,Transatlantico,Rua Verbo Divino,Santo Amaro,São Paulo - SP,"4.564,80 m2"
VGRI11,Burity,Avenida Indianópolis,Indianópolis,São Paulo - SP,"10.550,00 m2"
VGRI11,Paulista,Avenida Paulista,Bela Vista,São Paulo - SP,"10.878,86 m2"
VGRI11,Volkswagem,Rua Volkswagen,Jabaquara,São Paulo - SP,"12.560,00 m2"
VILG11,Fernão Dias Business Park,Rodovia Fernão Dias,,Extrema - MG,"58.262,17 m2"
VILG11,Galpão BTS/Cremer,Avenida das Quaresmeiras,,Pouso Alegre - MG,"13.885,86 m2"
VILG11,Galpão Caxias Park,Avenida Cinco de Julho,Pilar,Duque de Caxias - RJ,"76.600,00 m2"
VILG11,Galpão Cariacica,Rodovia Governador Mário Covas,,Cariacica - ES,"16.502,00 m2"
VILG11,Alianza Park,Rua da Campestre,,Benevides - PA,"48.860,00 m2"
VILG11,CD Privalia,Rodovia Fernão Dias,,Extrema - MG,"26.774,00 m2"
VILG11,Parque Logístico Pernambuco,Rodovia Armínio Guilherme,,82 – Ipojuca - PE,"70.222,00 m2"
VILG11,Galpôes em Guarulhos - Airport Town,R. Almerim,,Guarulhos - SP,"18.923,03 m2"
VILG11,Galpão Eldorado,Avenida Industrial Belgraf,Industrial,Eldorado do Sul - RS,"15.512,00 m2"
VILG11,CD Cachoeirinha,Rodovia RS 118,,Cachoeirinha - RS,"36.722,00 m2"
VILG11,Airport Town Guarulhos III,Rua Kida,Macedo,Guarulhos - SP,"16.219,00 m2"
VILG11,Parque Logístico Osasco,Rua Kenkiti Shimomoto,,Osasco - SP,"25.788,00 m2"
VILG11,Galpão TOK$STOK,Est. Vargem do João Pinto,,Est. Vargem do João Pinto - MG,"66.938,16 m2"
VINO11,Haddock  Lobo,Rua Haddock Lobo,,Rua Haddock Lobo - SP,"8.140,00 m2"
VINO11,Oscar Freire 585,Rua Oscar Freire,,Jardim Paulista - SP,"6.145,00 m2"
VINO11,Vita Corá,Rua Corá,,2175 - SP,"6.450,00 m2"
VINO11,Brooklyn Business Square,Rua Jaceru,,Vila Gertrudes - SP,"5.379,00 m2"
VINO11,Sede Globo SP,Rua Evandro Carlos de Andrade,,Rua Evandro Carlos de Andrade - SP,"39.050,00 m2"
VINO11,C&A - Alphaville,Alameda Araguaia,,Alphaville - SP,"8.492,00 m2"
VINO11,BMA Corporate,Largo do Ibam,,Humaitá - RJ,"8.264,00 m2"
VINO11,Edíficio Cardeal Corporate,Rua Cardeal Arcoverde nº 563,,Rua Cardeal Arcoverde nº 563 - SP,"2.682,00 m2"
VINO11,BM336,Av. Bartolomeu Mitre,,Av. Bartolomeu Mitre - RJ,"4.916,00 m2"
VINO11,LAB 1404,Rua Mourato Coelho,Vila Madalena,São Paulo - SP,"6.874,00 m2"
VISC11,Shopping Conjunto Nacional,Sdn,Asa Norte,Brasília - DF,"43.271,00 m2"
VISC11,Via Sul Shopping,Avenida Washington Soares,Sapiranga-Coité,Fortaleza - CE,"25.847,00 m2"
VISC11,Natal Shopping,Avenida Senador Salgado Filho,Lagoa Nova,Natal - RN,"28.363,00 m2"
VISC11,Shopping Madureira,Estrada do Portela,Madureira,Rio de Janeiro - RJ,"37.000,00 m2"
VISC11,Shopping Estação Curitiba,Avenida Sete de Setembro,,Curitiba - PR,"27.663,17 m2"
VISC11,West Shopping,Estrada do Mendanha,Campo Grande,Rio de Janeiro - RJ,"44.233,67 m2"
VISC11,Shopping ABC,Avenida Pereira Barreto,Vila Gilda,Santo André - SP,"48.017,36 m2"
VISC11,Shopping Ribeirão,Avenida Cel Fernando Ferreira Leite,Subsetor Sul-5,Ribeirão Preto - SP,"74.988,00 m2"
VISC11,Villa Romana,Av. Madre Benvenuta,Itacorubi,Florianópolis - SC,"22.438,81 m2"
VISC11,Prudenshopping,Avenida Manoel Goulart,Jardim das Rosas,Presidente Prudente - SP,"31.108,36 m2"
VISC11,Campinas Shopping,Rua Jacy Teixeira de Camargo,Jardim do Lago,Campinas - SP,"36.165,00 m2"
VISC11,Pátio Belém,Travessa Padre Eutíquio,Batista Campos,Belém - PA,"21.727,43 m2"
VISC11,Shopping Granja Vianna,Rodovia Raposo Tavares,,Cotia - SP,"30.376,63 m2"
VISC11,Ilha Plaza,Avenida Maestro Paulo e Silva,Jardim Carioca,Rio de Janeiro - RJ,"21.933,04 m2"
VISC11,Shopping Boulevard,Rua Barão de São Francisco,Andaraí,Rio de Janeiro - RJ,"28.948,08 m2"
VISC11,Shopping Iguatemi Fortaleza,Avenida Washington Soares,Edson Queiroz,Fortaleza - CE,"89.832,97 m2"
VISC11,North Shopping Maracanaú,Avenida Carlos Jereissati,Jereissati Setor D,Maracanaú - CE,"20.001,81 m2"
VISC11,Shopping Paralela,Avenida Luís Viana,Patamares,Salvador - BA,"40.166,56 m2"
VISC11,Shopping Praia da Costa,Rua Doutor Olívio Lyra,Praia da Costa,Vila Velha - ES,"39.765,00 m2"
VISC11,Shopping Crystal,Rua Comendador Araújo,Batel,Curitiba - PR,"15.139,52 m2"
VISC11,Porto Velho Shopping,Avenida Prefeito Chiquilito Erse,Flodoaldo Pinto,Porto Velho - RO,"44.824,38 m2"
VISC11,Minas Shopping,Avenida Cristiano Machado,União,Belo Horizonte - MG,"45.860,92 m2"
VISC11,Pantanal Shopping,Avenida Historiador Rubens de Mendonça,Jardim Aclimação,Cuiabá - MT,"45.222,15 m2"
VISC11,Center Shopping Rio,Avenida Geremário Dantas,Tanque,Rio de Janeiro - RJ,"15.143,73 m2"
VISC11,Shopping Tacaruna,Avenida Governador Agamenon Magalhães,Torreão,Recife - PE,"49.897,57 m2"
VISC11,Shopping Bangu,Rua Fonseca,Bangu,Rio de Janeiro - RJ,"57.982,00 m2"
VISC11,Plaza Sul,Praça Leonor Kaupa,Bosque da Saúde,São Paulo - SP,"23.500,00 m2"
VISC11,Villagio Caxias,RSC-453,Desvio Rizzo,Caxias do Sul - RS,"29.685,00 m2"
VISC11,Carioca Shopping,Avenida Vicente de Carvalho,Vila da Penha,Rio de Janeiro - RJ,"33.918,00 m2"
VIUR11,RJ Candido Benicio 1671 A,Rua Cândido Benício,Praça Seca,Rio de Janeiro - RJ,"223,00 m2"
VIUR11,RJ Candido Benicio 1671 B,Rua Cândido Benício,Praça Seca,Rio de Janeiro - RJ,"402,00 m2"
VIUR11,Grand Center,Rua Oswaldo Cruz,Centro,São Luís - MA,"7.500,00 m2"
VIUR11,Anhanguera Campinas,Rua Luís Otávio,Parque Taquaral,Campinas - SP,"15.770,00 m2"
VIUR11,Câmpus Anima Canoas,Rua Santos Dumont,Niterói,Canoas - RS,"12.797,00 m2"
VIUR11,Laboratório Alta,Avenida Doutor Cardoso de Melo,Vila Olímpia,São Paulo - SP,"1.091,00 m2"
VIUR11,Câmpus Anima Poa,Rua Orfanotrófio,Santa Tereza,Porto Alegre - RS,"47.200,00 m2"
VIUR11,Facamp,Estrada Municipal UNICAMP Telebrás,Cidade Universitária,Campinas - SP,"12.088,00 m2"
VJFD11,VJFD Araxá,Araxá - Capela de Santo Antônio - Bairro Alto,Santo Antônio,Araxá - MG,"15.621,00 m2"
VJFD11,VJFD Juiz de Fora,Rua Barão do Retiro,Bonfim,Juiz de Fora - MG,"8.360,00 m2"
VJFD11,VJFD Uberlândia,Rua da Safra,Minas Gerais,Uberlândia - MG,"111.064,00 m2"
VJFD11,VJFD Juiz de Fora,Rua Antônio Pedro Félix,São Benedito,Juiz de Fora - MG,"72.037,00 m2"
VJFD11,VJFD Juiz de Fora,Rua Renato Pandolfi,Ipiranga,Juiz de Fora - MG,"24.200,00 m2"
VJFD11,VJFD Juiz de Fora,Rua Américo Lobo,,Juiz de Fora - MG,"4.939,00 m2"
VJFD11,LOJA 2,Rua José Lourenço,São Pedro,Juiz de Fora - MG,"20.391,00 m2"
VJFD11,LOJA 27,Avenida Leite de Castro,Fábricas,São João del Rei - MG,"6.757,40 m2"
VJFD11,LOJA 46,Rua Francisco de Souza Fortes,Viçosa,Viçosa - MG,"15.626,00 m2"
VJFD11,LOJA 65,Avenida José Ananias de Aguiar,São Geraldo,Araxá - MG,"14.556,40 m2"
VJFD11,LOJA 47,Avenida Imbaúba,Chácaras Tubalina e Quartel,Uberlândia - MG,"9.600,00 m2"
VJFD11,LOJA 79,Rua Coronel José Furtado de Mendonça,Rio Pomba,Rio Pomba - MG,"4.956,00 m2"
VJFD11,LOJA 36,Avenida Rondon Pacheco,Tibery,Uberlândia - MG,"5.712,60 m2"
VJFD11,LOJA 38,Avenida Angelino Favato,Santa Luzia,Uberlândia - MG,"5.119,60 m2"
VJFD11,LOJA 66,Avenida Juscelino Kubitschek de Oliveira,Jardim Paulistano,Patos de Minas - MG,"17.647,20 m2"
VJFD11,LOJA 7,Avenida Doardino Longo,Barbosa Lage,Juiz de Fora - MG,"22.581,00 m2"
VJFD11,LOJA 35,Rua Maria do Carmo Sales,Leopoldina,Leopoldina - MG,"14.000,00 m2"
VJFD11,LOJA 58,Rua Alferes Euzébio,Monte Carmelo,Monte Carmelo - MG,"8.164,10 m2"
VJFD11,LOJA 26,Avenida Deusdedith Salgado,Teixeiras,Juiz de Fora - MG,"14.736,70 m2"
VJFD11,LOJA 33,Avenida Cleanto Vieira Gonçalves,Presidente Roosevelt,Uberlândia - MG,"6.039,00 m2"
VJFD11,LOJA 12,Rua Bernardo Mascarenhas,Fábrica,Juiz de Fora - MG,"6.789,00 m2"
VJFD11,LOJA 25,Rua Doutor Costa Reis,Ipiranga,Juiz de Fora - MG,"16.903,00 m2"
VJFD11,LOJA 64,Avenida João Naves de Ávila,Carajás,Uberlândia - MG,"12.021,70 m2"
VJFD11,LOJA 17,Avenida dos Ex-Combatentes,,Ubá - MG,"4.774,50 m2"
VJFD11,LOJA 14,Av. Veríssimo Mendonça,,Av. Veríssimo Mendonça - ES,"2.758,00 m2"
VJFD11,LOJA 75,Rua Carlos Soares da Rocha,Visconde do Rio Branco,Visconde do Rio Branco - MG,"8.566,90 m2"
VJFD11,LOJA 20,Rua Martins Barbosa,Benfica,Juiz de Fora - MG,"5.084,10 m2"
VJFD11,LOJA 1,BR-040,Industrial,Juiz de Fora - MG,"371.556,00 m2"
VJFD11,LOJA 49,Av. Dep. José Marcus Cherem,,Av. Dep. José Marcus Cherem - BA,"10.638,40 m2"
VJFD11,LOJA 23,Av. Dr. Ricardo Grimaldo Estides,,Av. Dr. Ricardo Grimaldo Estides - TO,"4.097,60 m2"
VJFD11,LOJA 48,Rua Álvaro José Rodrigues,Santos Dumont,Juiz de Fora - MG,"10.273,10 m2"
VJFD11,LOJA 52,Rua Augusto Chagas,Amorim,Araguari - MG,"13.169,90 m2"
VJFD11,LOJA 44,Av. Nossa Senhora do Desterro,,Av. Nossa Senhora do Desterro - BA,"10.757,00 m2"
VJFD11,LOJA 67,Avenida Leopoldino de Oliveira,Uberaba,Uberaba - MG,"808,30 m2"
VJFD11,LOJA 53,Av. Dona Maria de Santana Borges,,Av. Dona Maria de Santana Borges - BA,"12.864,40 m2"
VJFD11,LOJA 30,Praça Manoel Inácio Peixoto,,Praça Manoel Inácio Peixoto - ES,"13.182,90 m2"
VJFD11,LOJA 18,Rua Diomar Monteiro,Muçunge da Grama,Juiz de Fora - MG,"2.604,00 m2"
VJFD11,LOJA 28,Rua Marechal Floriano Peixoto,Barbacena,Barbacena - MG,"28.887,00 m2"
VJFD11,LOJA 50,Avenida Faria Pereira,Marciano Brandão,Patrocínio - MG,"12.817,60 m2"
VLOL11,Vila Olimpia Corporate,Rua Fidêncio Ramos,,Rua Fidêncio Ramos - SP,"10.368,28 m2"
VPSI11,Touch,Rua Jardim Botânico,,Rua Jardim Botânico - RJ,"488,92 m2"
VPSI11,Miraggio,R. Euríco Manoel do Carmo,,R. Euríco Manoel do Carmo - RJ,"1.425,00 m2"
VPSI11,Toscanini,Rua Arturo Toscanini,,Rua Arturo Toscanini - MG,"162,05 m2"
VPSI11,Polo Shopping Indaiatuba,Alameda Filtros Mann,,Alameda Filtros Mann - SP,"29.877,50 m2"
VPSI11,Innovitá,Rua do Matoso,,Rua do Matoso - RJ,"176,66 m2"
VPSI11,Riserva,R. Constante Sodré,,R. Constante Sodré - ES,"202,38 m2"
VPSI11,Hotel & Bureal,Setor Hoteleiro Norte,,Setor Hoteleiro Norte - DF,"98,85 m2"
VSHO11,Shopping Bay Market,Av. Visconde do Rio Branco,,Av. Visconde do Rio Branco - RJ,"25.407,00 m2"
VSHO11,Shopping Valinhos,R. Paiquerê,,R. Paiquerê - SP,"28.647,00 m2"
VSHO11,Shopping Hortolândia,Remanso Campineiro,,Remanso Campineiro - SP,"20.055,00 m2"
VTLT11,Galpão Logístico Quatro Barras,Avenida Prefeito Domingos Mocelin Neto,Borda do Campo,Quatro Barras - PR,"249.303,38 m2"
VTPA11,Edifício Botafogo,Rua São Clemente,Botafogo,Rio de Janeiro - RJ,"8.403,34 m2"
VTPL11,VTPL São Bernardo do Campo,Estrada Samuel Aizemberg,Cooperativa,São Bernardo do Campo - SP,"41.004,31 m2"
VTVI11,Parque Shopping Maia,Avenida Bartholomeu de Carlos,Vila Rio,Guarulhos - SP,"31.711,00 m2"
VTXI11,Helbor 407,Avenida Nossa Senhora do Ó,Limão,São Paulo - SP,"69,17 m2"
VTXI11,Helbor 405,Avenida Nossa Senhora do Ó,Limão,São Paulo - SP,"68,98 m2"
VTXI11,Helbor 215,Avenida Nossa Senhora do Ó,Limão,São Paulo - SP,"70,09 m2"
VTXI11,Helbor 214,Avenida Nossa Senhora do Ó,Limão,São Paulo - SP,"68,98 m2"
VVCO11,Edificio Iguatemi Alphaville - Itower,Alameda Xingu,Alphaville,Barueri - SP,"5.986,56 m2"
VVCO11,ATLANTICO OFFICE - MACAE,Avenida Rui Barbosa,Cajueiros,Macaé - RJ,"6.570,33 m2"
VVCO11,Edificio Modulo Reboucas,Rua Capote Valente,Pinheiros,São Paulo - SP,"2.802.478,00 m2"
VVCO11,Edificio Box 298,Rua Wisard,Pinheiros,São Paulo - SP,"2.233.480,00 m2"
VVMR11,"Neolink Office, Mal & Stay",Avenida Ayrton Senna,Barra da Tijuca,Rio de Janeiro - RJ,"5.556,40 m2"
VVMR11,One Eleven,Rua Pequetita,Itaim Bibi,São Paulo - SP,"4.112,11 m2"
VVMR11,Barra Private,Avenida Armando Lombardi,Barra da Tijuca,Rio de Janeiro - RJ,"6.706,00 m2"
VVMR11,The Cittyplex Osasco,Avenida Domingos Odália Filho,Industrial Autonomistas,Osasco - SP,"5.679,90 m2"
VVMR11,Condomínio Helbor Trilogy Home & Offices,Avenida Pereira Barreto,,São Bernardo do Campo - SP,"11.099,00 m2"
VVPR11,Galpao Camacari,Via Parafuso,Massaranduba,Camaçari - BA,"4.415,29 m2"
VVPR11,Imovel Cotia - Symrise,Estrada do Capuava,Paisagem Renoir,Cotia - SP,"7.538,31 m2"
VVPR11,Feira de Santana - CDD AMBEV,Humildes,Humildes,Feira de Santana - BA,"11.185,60 m2"
VVPR11,Galpao Santa Luzia,Avenida Euclides da Cunha,São Benedito,Santa Luzia - MG,"16.120,50 m2"
VVPR11,Loja Dengo,Avenida Brigadeiro Faria Lima,Pinheiros,São Paulo - SP,"1.685,20 m2"
VVPR11,Galpao Campinas - Air Liquide,Rua Ronald Cladstone Negri,Pólo de Alta Tecnologia de Campinas,Campinas - SP,"1.722,66 m2"
VVRI11,Loja Reboucas,Avenida Rebouças,Centro,Sumaré - SP,"455,62 m2"
VVRI11,Imovel General Olimpio,Rua General Olímpio,Santa Cruz,Rio de Janeiro - RJ,"16.207,00 m2"
VXXV11,Sede C&A,Alameda Araguaia,,Alameda Araguaia - SP,"7.900,00 m2"
VXXV11,Universidade Petrobras RJ,Rua Ulysses Guimarães,,Rua Ulysses Guimarães - RJ,"6.403,86 m2"
WPLZ11,Shopping West Plaza - 30%,Avenida Francisco Matarazzo,Barra Funda,São Paulo - SP,"36.467,23 m2"
WTSP11B,WTSP11B,N/A,,,N/A m2
WTSP11B,Complexo WTC – World Trade Center de São Paulo,Avenida das Nações Unidas,Itaim Bibi,São Paulo - SP,"12.283,36 m2"
XPCM11,Ed. The Corporate Macaé,Avenida Prefeito Aristeu Ferreira da Silva,Granja dos Cavaleiros,Macaé - RJ,"19.664,23 m2"
XPHT11,Ibis Canoas Shopping,Rua Mathias Velho,Centro,Canoas - RS,"20.724,00 m2"
XPHT11,Ibis Londrina,Avenida Martiniano do Valle Filho,Fraternidade,Londrina - PR,"41.448,00 m2"
XPHT11,Ibis Styles Porto Alegre Centro,Rua Garibaldi,Floresta,Porto Alegre - RS,"59.055,00 m2"
XPHT11,Pullman São Paulo Ibirapuera,Rua Joinville,Moema,São Paulo - SP,"97.140,00 m2"
XPHT11,Novotel Curitiba Batel,Rua Doutor Pedrosa,Centro,Curitiba - PR,"1.861,92 m2"
XPHT11,Ibis Budget Foz do Iguaçu,Avenida República Argentina,Vila Maracanã,Foz do Iguaçu - PR,"19.880,00 m2"
XPHT11,Novotel Porto Alegre Airport,Avenida Severo Dullius,Anchieta,Porto Alegre - RS,"36.694,00 m2"
XPHT11,Ibis Chapecó,Avenida São Pedro,Jardins,Chapecó - SC,"52.948,00 m2"
XPHT11,Ibis Budget Curitiba Aeroporto,Avenida Rocha Pombo,Águas Belas,São José dos Pinhais - PR,"15.554,00 m2"
XPHT11,Ibis São Paulo Barra Funda,Rua Eduardo Viana,Barra Funda,São Paulo - SP,"56.200,00 m2"
XPHT11,Ibis Budget Blumenau,Rua Paulo Zimmermann,Centro,Blumenau - SC,"39.564,00 m2"
XPHT11,Ibis Budget Curitiba Centro,Rua Mariano Torres,Centro,Curitiba - PR,"15.510,00 m2"
XPIN11,TERRA-02-11,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.865,91 m2"
XPIN11,CEA-01-03,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.485,75 m2"
XPIN11,CEA-01-14,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.485,75 m2"
XPIN11,JNDII-01-01,Rodovia Anhanguera,,Cajamar - SP,"7.803,14 m2"
XPIN11,BM-01-35,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.361,32 m2"
XPIN11,JNDI-01-11C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.856,00 m2"
XPIN11,BM-01-21,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.692,85 m2"
XPIN11,TERRA-01-06,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"3.384,29 m2"
XPIN11,GAIAAR-01-08,Rodovia Dom Pedro I,,Jacareí - SP,"2.865,91 m2"
XPIN11,JNDII-02-01,Rodovia Anhanguera,,Cajamar - SP,"15.405,82 m2"
XPIN11,JNDI-01-7A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.148,39 m2"
XPIN11,JNDI-01-6A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.148,39 m2"
XPIN11,JNDI-01-2D,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"2.460,00 m2"
XPIN11,JNDI-01-3A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.108,63 m2"
XPIN11,JNDI-01-4A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.148,39 m2"
XPIN11,BM-01-36,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.084,69 m2"
XPIN11,JNDI-01-12C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.860,00 m2"
XPIN11,JNDI-01-3C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.860,00 m2"
XPIN11,TERRA-02-12,Estrada Municipal Alberto Guzatto,Samuara,Caxias do Sul - RS,"2.895,08 m2"
XPIN11,TERRA-02-10,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.865,91 m2"
XPIN11,CEA-01-05,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.119,24 m2"
XPIN11,BM-01-16,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.884,44 m2"
XPIN11,CEA-01-15,Avenida Tegúla,Ponte Alta,Atibaia - SP,"1.814,49 m2"
XPIN11,JNDI-01-5C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.860,00 m2"
XPIN11,BM-01-18,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.251,92 m2"
XPIN11,BM-01-26,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.692,85 m2"
XPIN11,BM-01-17,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.274,53 m2"
XPIN11,CEA-01-21,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.626,51 m2"
XPIN11,CEA-01-13,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.775,83 m2"
XPIN11,JNDI-01-7C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.860,00 m2"
XPIN11,BM-01-20,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.665,71 m2"
XPIN11,JNDI-01-9C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.924,34 m2"
XPIN11,CEA-01-20,Avenida Tegúla,Ponte Alta,Atibaia - SP,"1.830,47 m2"
XPIN11,JNDI-01-5A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.108,63 m2"
XPIN11,CEA-01-10,Avenida Tegúla,Ponte Alta,Atibaia - SP,"1.002,88 m2"
XPIN11,TERRA-01-05,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.986,98 m2"
XPIN11,JNDI-01-10C,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"1.856,00 m2"
XPIN11,JNDI-01-2B,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.715,25 m2"
XPIN11,JNDI-01-1D,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"2.460,00 m2"
XPIN11,TERRA-02-07,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.895,08 m2"
XPIN11,TERRA-02-04,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.865,91 m2"
XPIN11,BM-01-08,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.865,91 m2"
XPIN11,BM-01-15,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.884,44 m2"
XPIN11,TERRA-01-07,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"3.384,29 m2"
XPIN11,JNDI-01-8C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.860,00 m2"
XPIN11,CEA-01-02,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.775,83 m2"
XPIN11,TERRA-02-06,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.895,08 m2"
XPIN11,BM-01-37,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.062,81 m2"
XPIN11,TERRA-02-05,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.865,91 m2"
XPIN11,BM-01-27,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.491,69 m2"
XPIN11,JNDI-01-8A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.740,35 m2"
XPIN11,TERRA-02-09,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.865,91 m2"
XPIN11,BM-01-19,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.665,71 m2"
XPIN11,BM-01-09,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.895,08 m2"
XPIN11,JNDI-01-1A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.108,63 m2"
XPIN11,CEA-01-12,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.485,75 m2"
XPIN11,BM-01-39,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.084,69 m2"
XPIN11,JNDII-01-02,Rodovia Anhanguera,,Cajamar - SP,"7.888,00 m2"
XPIN11,GAIAAR-01-07,Rodovia Dom Pedro I,,Jacareí - SP,"2.865,91 m2"
XPIN11,JNDII-03-01,Rodovia Anhanguera,,Cajamar - SP,"12.334,83 m2"
XPIN11,TERRA-02-01,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.895,08 m2"
XPIN11,CEA-01-09,Avenida Tegúla,Ponte Alta,Atibaia - SP,"1.865,47 m2"
XPIN11,CEA-01-11,Avenida Tegúla,Ponte Alta,Atibaia - SP,"1.662,00 m2"
XPIN11,BM-01-34,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.361,32 m2"
XPIN11,JNDI-01-1C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.860,00 m2"
XPIN11,JNDI-01-4C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.860,00 m2"
XPIN11,TERRA-02-08,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.865,91 m2"
XPIN11,GAIAAR-01-09,Rodovia Dom Pedro I,,Jacareí - SP,"2.895,08 m2"
XPIN11,JNDI-01-3D,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"2.460,00 m2"
XPIN11,TERRA-02-03,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.865,91 m2"
XPIN11,JNDI-01-2A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.108,63 m2"
XPIN11,JNDI-01-9A,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.108,63 m2"
XPIN11,BM-01-04,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"3.109,11 m2"
XPIN11,CEA-01-06,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.140,44 m2"
XPIN11,GAIAAR-01-04,Rodovia Dom Pedro I,,Jacareí - SP,"2.895,08 m2"
XPIN11,TERRA-02-02,Estrada Municipal Cento e Setenta,,Pinhal da Serra - RS,"2.865,91 m2"
XPIN11,EXTR-ACQUA,Estrada Municipal,Luís Antônio,Luís Antônio - SP,"13.881,59 m2"
XPIN11,BM-01-03,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"3.141,14 m2"
XPIN11,BM-01-38,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.084,69 m2"
XPIN11,BM-01-06,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.865,91 m2"
XPIN11,JNDI-01-1B,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.715,25 m2"
XPIN11,CEA-01-04,Avenida Tegúla,Ponte Alta,Atibaia - SP,"2.140,44 m2"
XPIN11,CEA-01-07,Avenida Tegúla,Ponte Alta,Atibaia - SP,"1.786,97 m2"
XPIN11,JNDI-01-3B,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.710,00 m2"
XPIN11,JNDI-01-2C,Rua Kanebo,Distrito Industrial,Jundiaí - SP,"1.860,00 m2"
XPIN11,BM-01-07,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.865,91 m2"
XPIN11,BM-01-05,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.895,08 m2"
XPIN11,CEA-01-08,Avenida Tegúla,Ponte Alta,Atibaia - SP,"1.786,97 m2"
XPIN11,TERRA-01-04,Rodovia Dom Pedro I,Ponte,Atibaia - SP,"2.986,98 m2"
XPIN11,GAIAAR-01-06,Rodovia Dom Pedro I,,Jacareí - SP,"2.865,91 m2"
